1991, 01, 09, 02, 4.3957E-01
1991, 01, 09, 03, 5.4657E-01
1991, 01, 09, 04, 6.5457E-01
1991, 01, 09, 05, 6.5207E-01
1991, 01, 09, 06, 6.4757E-01
1991, 01, 09, 07, 6.4457E-01
1991, 01, 09, 08, 9.5107E-01
1991, 01, 09, 09, 1.2536E+00
1991, 01, 09, 10, 1.5591E+00
1991, 01, 09, 11, 2.0421E+00
1991, 01, 09, 12, 2.5266E+00
1991, 01, 09, 13, 3.0116E+00
1991, 01, 09, 14, 3.2466E+00
1991, 01, 09, 15, 3.4816E+00
1991, 01, 09, 16, 3.7176E+00
1991, 01, 09, 17, 2.9341E+00
1991, 01, 09, 18, 2.1516E+00
1991, 01, 09, 19, 1.3696E+00
1991, 01, 09, 20, 1.2971E+00
1991, 01, 09, 21, 1.2241E+00
1991, 01, 09, 22, 1.1516E+00
1991, 01, 09, 23, 1.0701E+00
1991, 01, 09, 24, 9.8757E-01
1991, 01, 10, 01, 9.0507E-01
1991, 01, 10, 02, 5.9157E-01
1991, 01, 10, 03, 2.7757E-01
1991, 01, 10, 04, -3.5426E-02
1991, 01, 10, 05, -5.3493E-01
1991, 01, 10, 06, -1.0339E+00
1991, 01, 10, 07, -1.5334E+00
1991, 01, 10, 08, -1.4193E-01
1991, 01, 10, 09, 1.2491E+00
1991, 01, 10, 10, 2.6416E+00
1991, 01, 10, 11, 3.2286E+00
1991, 01, 10, 12, 3.8181E+00
1991, 01, 10, 13, 4.4076E+00
1991, 01, 10, 14, 4.3446E+00
1991, 01, 10, 15, 4.2801E+00
1991, 01, 10, 16, 4.2146E+00
1991, 01, 10, 17, 3.1311E+00
1991, 01, 10, 18, 2.0451E+00
1991, 01, 10, 19, 9.5757E-01
1991, 01, 10, 20, 9.3807E-01
1991, 01, 10, 21, 9.1507E-01
1991, 01, 10, 22, 8.9107E-01
1991, 01, 10, 23, 8.2007E-01
1991, 01, 10, 24, 7.4657E-01
1991, 01, 11, 01, 6.7257E-01
1991, 01, 11, 02, 4.8407E-01
1991, 01, 11, 03, 2.9757E-01
1991, 01, 11, 04, 1.0857E-01
1991, 01, 11, 05, 1.2707E-01
1991, 01, 11, 06, 1.4657E-01
1991, 01, 11, 07, 1.6257E-01
1991, 01, 11, 08, 3.5357E-01
1991, 01, 11, 09, 5.4507E-01
1991, 01, 11, 10, 7.3507E-01
1991, 01, 11, 11, 9.4207E-01
1991, 01, 11, 12, 1.1496E+00
1991, 01, 11, 13, 1.3566E+00
1991, 01, 11, 14, 1.6031E+00
